,Emiten,Sektor,Peningkatan,PB,ROA,ROE,EPS,PER,DER,DAR,Cash Flow,Percentage Increase (%)
93,IGAR,Basic Materials,2021,6.697767198498511,36.60520084171441,42.839827189804936,66.2251655629139,-25.225651068044215,40.31805842510147,34.19350142036933,-26.465880983558847,23.595505617977523
94,INKP,Basic Materials,2018,72.16793674205178,24.582638305308024,21.827398472582942,51.48514851485149,41.194625998547565,-3.8197589409888764,-1.6445534075100596,-66.98113207547169,113.88888888888889
95,INKP,Basic Materials,2019,-34.97572379068514,-50.5766055265499,-54.78619255133527,-53.66013071895425,43.86459802538786,-14.969339053896547,-7.052643088089056,177.9591836734694,-33.33333333333333
96,INKP,Basic Materials,2020,26.114174769953664,9.070990397179685,2.733599267816757,10.239774330042309,22.813758656900916,-10.970746072560829,-5.478743377096961,-18.5022026431718,36.721311475409834
97,INKP,Basic Materials,2021,-33.93661894898058,64.11120377950729,54.87016208380072,76.56090071647901,-57.4877836860946,-11.279510027059757,-5.985593264321267,-30.270270270270274,-28.04597701149426
98,INRU,Basic Materials,2018,68.52000458557836,-88.52011753592612,-86.54431130086364,-85.33381977380517,1151.6308318547126,33.86377335744427,14.207486417214625,3.4713198440690576,83.56643356643357
99,INRU,Basic Materials,2019,75.67555251765779,-534.4715280360051,-675.665365477154,-592.7860696517412,-130.53580442777817,55.061153013526734,17.029198087973896,-5.7983494797272925,50.47619047619048
100,INRU,Basic Materials,2020,31.053680262541008,-120.26612414972043,-119.16902185615848,-119.78798586572438,-784.4710669077757,-7.878439441620287,-2.6060381613935277,15.78616591757445,35.443037974683534
101,INRU,Basic Materials,2021,-36.80222278353119,-82.37910335507628,-82.14478974049126,-81.88775510204081,258.6152428590234,1.7633598061650275,0.4279210002399907,-47.33457242956067,-35.04672897196262
102,INTD,Basic Materials,2018,-29.49082376973338,-1.8381782680498873,-3.8694310499257654,-27.5,-26.436781609195407,-7.545388777674276,-5.591809512579786,-150.1457725947522,-46.666666666666664
103,INTD,Basic Materials,2019,36.972484467037845,-54.84500342703687,-59.82927169868876,-58.62068965517241,252.4305555555556,-43.09784360549004,-36.0375879243285,43.02325581395351,45.83333333333334
104,INTD,Basic Materials,2020,-65.5970531710442,-985.9186571262502,-973.3678226084335,-883.3333333333334,-103.79331306990882,-8.632978164586689,-7.319977683280726,-449.5934959349594,-70.11494252873564
105,INTD,Basic Materials,2021,127.60053009474456,-151.19632476573545,-149.32577963210267,-153.1914893617021,-566.3846153846155,-24.02288506042683,-21.14166100927811,13.604651162790702,141.1214953271028
106,INTP,Basic Materials,2018,-11.094630149564736,-35.59124307885175,-34.60402137571431,-38.4006334125099,36.4537889922762,10.107734476013363,8.445541364988472,-26.73267326732673,-15.945330296127565
107,INTP,Basic Materials,2019,3.742021389018049,60.46192710212915,60.97053726169844,60.18637532133678,-35.6271524600903,1.9274600002275406,1.6054051535637512,70.27027027027026,3.116531165311656
108,INTP,Basic Materials,2020,-20.792917231973448,-0.29917146401193406,2.361116556239466,-1.5847542627883513,-22.690738311263587,16.194029996085433,13.174235015112473,12.301587301587304,-21.86234817813765
109,INTP,Basic Materials,2021,-10.368208754560428,3.4349676835737597,6.376901683180506,-0.794944965348563,-15.737760881591953,14.847465513004039,11.671271638062564,-28.268551236749133,-16.551724137931032
110,IPOL,Basic Materials,2018,-34.754276405104534,127.88910308441564,127.88910308441558,165.0,-73.55519239340366,0.32840722495895136,0.32840722495895136,-517.5523349436393,-29.92125984251969
111,IPOL,Basic Materials,2019,6.796020393010949,-5.747096197103431,-11.223564613785513,-12.264150943396217,19.101123595505626,-13.644349014249485,-8.317214700193418,-622.9656768222136,4.49438202247191
112,IPOL,Basic Materials,2020,58.11240259457577,87.65807154206414,76.64888027717657,90.32258064516128,-9.604519774011294,-14.420765902900172,-9.0872582406991,64.894362302275,72.04301075268816
113,IPOL,Basic Materials,2021,0.1669847328244316,1.8120993043520173,3.9411204923047762,10.169491525423723,-3.557692307692321,5.34189771526141,3.184184471910825,-129.48055723262001,-9.574468085106389
