,Emiten,Sektor,Peningkatan,PB,ROA,ROE,EPS,PER,DER,DAR,Cash Flow,Percentage Increase (%)
141,MSKY,Consumer Cyclicals,2019,43.531993746983545,-62.89131390416422,-75.93321976486511,-68.12749003984064,502.56622516556297,-60.852038023192165,-39.63756605180407,-980.1395812562314,92.05298013245033
142,MSKY,Consumer Cyclicals,2020,-37.00823136818686,152.34161405165128,183.62974616573297,150.0,-78.06896551724138,36.26830233478435,21.23609677789247,-89.05956183873671,-45.172413793103445
143,MSKY,Consumer Cyclicals,2021,-19.354838709677423,7.2385678372752835,-2.5194710767251394,-9.000000000000014,-17.06406800746423,-22.044396408380436,-14.240850184188915,889.2110167736591,-18.91891891891892
144,MYTX,Consumer Cyclicals,2018,25.512327588846716,-31.036771768316072,13.9278415603535,-25.30487804878048,15.222512277481215,72.02986358116675,4.133762057877831,-501.1173184357542,-13.934403939076532
145,MYTX,Consumer Cyclicals,2019,84.98522391452605,45.479538611127,3.176781084802286,-96.93877551020408,1625.7861635220124,-30.799736914541356,-2.4274430778495883,-6.549056019808106,-47.16981132075472
146,MYTX,Consumer Cyclicals,2020,852.3809523809524,-54.54526303184589,409.8329358861013,376.6666666666667,-81.26873126873127,1118.6365743559506,8.648933892134963,-115.34079618467246,-10.714285714285708
147,MYTX,Consumer Cyclicals,2021,-138.30769230769232,25.79927511467723,-126.18019974065488,20.979020979020973,37.21387283236993,-121.70227068338517,4.282241822348752,69.27892918825563,66.0
148,PANR,Consumer Cyclicals,2019,-22.877548063527456,-3.43687405067503,0.0310408866990457,14.687500000000014,-21.290227557257538,4.870332874271526,1.2346474846332711,-118.85373550264333,-9.729729729729726
149,PANR,Consumer Cyclicals,2020,-37.41671586404654,384.94294274503443,439.39669464419296,304.0871934604905,-88.66373793209266,22.277011093610838,9.932771517848678,-170.8292576893816,-54.191616766467064
150,PANR,Consumer Cyclicals,2021,80.53858358533407,-29.334876053022768,-24.382298156775732,-42.009440323668244,138.93904848761213,11.611663653036757,4.301662887377162,84.07242596286636,41.33333333333334
151,PBRX,Consumer Cyclicals,2018,-9.156807414502808,94.43163725405435,82.00252783398562,114.43850267379679,-52.05910457501107,-10.096956261386964,-3.957399953445446,-12.888386732305705,2.803738317757009
